상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,lon,lat
D,발달상권,1001190,장한평역,127.06094513612403,37.55702557991167
D,발달상권,1001192,서울 중구 충무로역_1,126.99606129257226,37.56066325181778
D,발달상권,1001199,서울 중구 충무로역_2,126.9927448740907,37.56280746670614
D,발달상권,1001200,북창동,126.97761208939609,37.56286863673056
D,발달상권,1001201,서울 중구 신당역_1,127.0177477768051,37.56469844803883
D,발달상권,1001202,롯데백화점,126.9806676306135,37.56458106969132
D,발달상권,1001203,명동거리,126.98424475124476,37.562653468975135
D,발달상권,1001231,서울 동대문구 신설동역_2,127.02517659661547,37.57577934050503
D,발달상권,1001232,서울 종로구 종로3가역_2,126.98977817114893,37.572096513877035
A,골목상권,1000267,돌곶이로8길,127.06335320307329,37.60742588348046
A,골목상권,1000334,삼양로93길,127.01572596156568,37.63864303017881
A,골목상권,1000354,덕릉로60길,127.04130792224095,37.63674477842653
A,골목상권,1000355,도당로13가길,127.03717620496198,37.66671284257849
A,골목상권,1000356,도당로13바길,127.03515902215479,37.66736216707682
A,골목상권,1000357,도당로19길,127.03960307518072,37.669252817345985
A,골목상권,1000358,도당로29길,127.04239125677259,37.66902660318552
A,골목상권,1000364,도봉로156길,127.04542006560817,37.673097904789245
A,골목상권,1000365,도봉로169나길,127.04350697740028,37.67747738506909
A,골목상권,1000366,도봉로181길,127.04373781480994,37.684495921126555
A,골목상권,1000367,도봉산4길,127.04217594337709,37.689127514245925
A,골목상권,1000368,도봉산길,127.04253750691423,37.686956029127124
A,골목상권,1000039,명동길,126.98661001352993,37.564266544496604
A,골목상권,1000040,삼일대로4길,126.98954172783117,37.562987425720145
A,골목상권,1000662,독산로50길,126.90982200316428,37.46265369829356
A,골목상권,1000835,청림3길,126.95901060703942,37.489765348462136
A,골목상권,1000836,행운1길,126.95656147834477,37.481853621125296
A,골목상권,1000527,목동중앙북로16길,126.8737171287499,37.54444089656477
A,골목상권,1000528,목동중앙북로8길,126.86456985259905,37.5467733559917
A,골목상권,1000288,오패산로4길,127.0396136713204,37.60384128986315
A,골목상권,1000315,노해로17길,127.02045104169558,37.64044427527613
A,골목상권,1000316,노해로23길,127.02161928375925,37.64468770301958
A,골목상권,1000106,성덕정17길,127.05733051112871,37.53661075646308
A,골목상권,1000107,성덕정길,127.04803152510412,37.53898453541316
A,골목상권,1000108,성수이로18길,127.05986919094289,37.541907376687995
A,골목상권,1000522,목동로9길,126.86306243564994,37.52332759499309
A,골목상권,1000523,목동중앙남로3가길,126.86462951836363,37.538808593888895
A,골목상권,1000524,목동중앙로13나길,126.88081092016019,37.54515104884121
A,골목상권,1000525,목동중앙로3길,126.86849031449037,37.537416407019954
A,골목상권,1000753,사당로29길,126.97775951288064,37.48569780952258
A,골목상권,1000842,원신길,126.93023235877796,37.46637967766215
A,골목상권,1000843,소담길,126.94290660614242,37.47784733154067
A,골목상권,1000658,금하로24길,126.90841545320572,37.448164333335114
A,골목상권,1000659,남부순환로112길,126.89359179590627,37.47763300963266
A,골목상권,1000660,독산로108길,126.90739346743642,37.47961784276154
A,골목상권,1000661,독산로40길,126.90667104209585,37.46050684398226
A,골목상권,1000171,답십리로23길,127.05094355408913,37.578275797131816
A,골목상권,1000172,답십리로56길,127.05849933977825,37.56996512379338
A,골목상권,1000173,답십리로60길,127.06306047052843,37.569205939471885
A,골목상권,1000174,답십리로63길,127.06874855342537,37.5754466587781
A,골목상권,1000197,장한로26가길,127.07039479483382,37.568508027548404
A,골목상권,1000198,장한로26길,127.0745854703162,37.57104626101179
A,골목상권,1000199,장한로27가길,127.07070676158624,37.57522025354092
A,골목상권,1000200,장한로27길,127.06942580898604,37.57332892517214
A,골목상권,1000150,면목로17길,127.0812849319312,37.56939301719115
A,골목상권,1000151,아차산로40길,127.0779903195285,37.53618445942761
A,골목상권,1000770,여의대방로22길,126.92452692869207,37.49708254841206
A,골목상권,1000771,여의대방로22나길,126.92206213192026,37.49663945489326
A,골목상권,1000772,여의대방로22카길,126.92661988515128,37.49618286054437
A,골목상권,1000773,여의대방로24길,126.92350751754007,37.49869469391352
A,골목상권,1000633,구로중앙로19길,126.88866101936652,37.49390967822303
A,골목상권,1000872,서초대로4길,126.9853468157354,37.48346449312948
A,골목상권,1000873,서초대로64길,127.02101020541649,37.493410660680794
A,골목상권,1000176,답십리로68길,127.068211163444,37.56959951382214
A,골목상권,1000177,답십리로69길,127.07307338608646,37.575912577998345
A,골목상권,1000178,답십리로72길,127.07208124072096,37.56837186060303
A,골목상권,1000179,망우로18가길,127.06038070920854,37.58686682402003
A,골목상권,1000180,망우로18길,127.06163890939814,37.588623109211575
A,골목상권,1000181,망우로21길,127.0612327957813,37.59044332502572
A,골목상권,1000183,무학로45길,127.02832535003661,37.58021151828
A,골목상권,1000184,사가정로13길,127.05904968417452,37.57883964682495
A,골목상권,1000185,사가정로23가길,127.0710509769168,37.58006739496743
A,골목상권,1000186,사가정로2길,127.0530426888096,37.56906670616811
A,골목상권,1000187,서울시립대로16길,127.05379670314815,37.57870700850366
A,골목상권,1000188,서울시립대로29길,127.0546963036201,37.58588751275382
A,골목상권,1000347,한천로124나길,127.03098716938862,37.63809941803449
A,골목상권,1000222,겸재로29길,127.08622084620522,37.58958078442301
A,골목상권,1000223,겸재로36길,127.08619490757957,37.5867246575305
A,골목상권,1000224,겸재로54길,127.09135827151533,37.587135230742064
A,골목상권,1000329,삼양로24길,127.02344630499515,37.61738747652263
A,골목상권,1000232,동일로130길,127.08232598119245,37.599926946387306
A,골목상권,1000233,동일로139가길,127.07798267735807,37.60484930281733
A,골목상권,1000234,동일로139길,127.07616868735616,37.60286830942322
A,골목상권,1000634,구로중앙로28길,126.8879168952626,37.49999977609888
A,골목상권,1000635,구로중앙로34길,126.88626338473544,37.501583965443814
A,골목상권,1000119,왕십리로31길,127.02820592031425,37.563723336738825
A,골목상권,1000120,왕십리로6길,127.04673478907152,37.546148002048106
A,골목상권,1000121,용답29길,127.05375284511231,37.564939824315275
A,골목상권,1000122,용답중앙길,127.05067478128461,37.56588723144022
A,골목상권,1000123,장터길,127.0186944490346,37.54828212797034
A,골목상권,1000182,무학로16길,127.03208008759509,37.57120962246717
A,골목상권,1000341,오패산로52길,127.03231872732951,37.62571050457308
A,골목상권,1000226,공릉로2길,127.07923566963495,37.61169598721768
A,골목상권,1000227,답십리로75길,127.08155076069042,37.57442038535341
A,골목상권,1000248,면목로78길,127.08967642136246,37.59142524325744
A,골목상권,1000249,봉우재로33길,127.08794761096189,37.59446288587133
A,골목상권,1000251,봉화산로4길,127.07565590943814,37.59973319256304
A,골목상권,1000252,봉화산로56길,127.09747348397731,37.6054655073615
A,골목상권,1000253,사가정로42길,127.0827669976751,37.57891549974158
A,골목상권,1000254,사가정로54길,127.08851822568079,37.579100535942636
A,골목상권,1000255,신내로7가길,127.0935962611825,37.60218904258548
A,골목상권,1000363,도봉로152가길,127.04568222735578,37.675467379316665
A,골목상권,1000235,동일로140길,127.08041736496868,37.604712520473065
A,골목상권,1000236,동일로149길,127.07479103053134,37.60679750641733
A,골목상권,1000237,동일로157길,127.07700278771155,37.610057665403176
A,골목상권,1000654,가산로3길,126.89055967610648,37.47140426383428
A,골목상권,1000655,가산로5길,126.89225281013455,37.47318981952748
A,골목상권,1000656,금하로14길,126.90432016043654,37.45152186917577
A,골목상권,1000657,금하로1길,126.89090265267811,37.45320414950866
A,골목상권,1000124,청계천로10나길,127.03549836462217,37.570622997203614
A,골목상권,1000077,한강대로104길,126.9742434938409,37.55036210539663
A,골목상권,1000078,한강대로15길,126.96340274639695,37.52614035691026
A,골목상권,1000102,사근동길,127.04580441680068,37.56060938269289
A,골목상권,1000103,상원12길,127.04849159416436,37.55052614710572
A,골목상권,1000104,상원길,127.049712313555,37.548309183216844
A,골목상권,1000105,서울숲2길,127.04246916012495,37.5469875422686
A,골목상권,1000250,봉화산로30길,127.08510083713035,37.600330423961964
A,골목상권,1000936,학동로38길,127.03428332775769,37.512824225380285
A,골목상권,1000609,개봉로11길,126.85360604021459,37.488150047468245
A,골목상권,1000610,개봉로17길,126.85296620024447,37.491537038862276
A,골목상권,1000505,토정로37길,126.94327662843149,37.54168367978505
A,골목상권,1000506,효창원로93길,126.96085733573693,37.54779959075825
A,골목상권,1000974,동남로65길,127.15460192163133,37.547957148510996
A,골목상권,1000739,동작대로17길,126.97942223598494,37.48342756947013
A,골목상권,1000740,동작대로29길,126.97815440887648,37.48859011911733
A,골목상권,1000741,동작대로33길,126.98069816024963,37.49005920470788
A,골목상권,1000742,동작대로35길,126.97939722543985,37.4921583324091
A,골목상권,1000743,동작대로7길,126.97845130330151,37.47847184675798
A,골목상권,1000744,등용로14길,126.93394536284316,37.51169348596874
A,골목상권,1000844,강남대로23길,127.03692313524903,37.47575600377199
A,골목상권,1000712,선유서로25길,126.88375131049136,37.524385922645855
A,골목상권,1000511,곰달래로5길,126.83173557945085,37.534567647584055
A,골목상권,1000512,남부순환로33길,126.83087928776604,37.53799022272755
A,골목상권,1000513,남부순환로40길,126.82746018782478,37.53397582862529
A,골목상권,1000514,남부순환로58길,126.83047739046283,37.5305924376686
A,골목상권,1000515,남부순환로70길,126.83460059506345,37.52317403571121
A,골목상권,1000516,남부순환로79길,126.84166306118632,37.51616490766044
A,골목상권,1000922,삼성로69길,127.05706604455409,37.50134562294793
A,골목상권,1000923,삼성로75길,127.05603827126373,37.50316614641637
A,골목상권,1000924,선릉로121길,127.04094589237938,37.51364201738336
A,골목상권,1000925,선릉로132길,127.04401417298666,37.51874059417037
A,골목상권,1000926,선릉로133길,127.03812042026154,37.51812996119668
A,골목상권,1000927,선릉로146길,127.04376752403279,37.52252489801451
A,골목상권,1000597,양천로73가길,126.87486100742207,37.550613952666644
A,골목상권,1000799,남부순환로234길,126.95776242309152,37.477439111595785
A,골목상권,1000471,마포대로12길,126.9547016029911,37.54735590033695
A,골목상권,1000472,마포대로20길,126.95739259068313,37.55130327549424
A,골목상권,1001006,천호대로197길,127.14749852909215,37.53808227877936
A,골목상권,1001007,천호대로219길,127.17171081211951,37.54743795968648
A,골목상권,1001008,천호옛14길,127.12467353262433,37.53613539211912
A,골목상권,1001009,천호옛길,127.12360629191559,37.53390203344808
A,골목상권,1001010,풍성로37가길,127.1283449649351,37.53277973804337
A,골목상권,1000787,국회단지길,126.94119091350738,37.48874869358056
A,골목상권,1000543,중앙로32길,126.86104155114711,37.521144809695734
A,골목상권,1000564,강서로5나길,126.84210073963199,37.52854525851174
A,골목상권,1000565,강서로5라길,126.85440692631573,37.52990356182328
A,골목상권,1000566,강서로8길,126.85026673057511,37.52963709501543
A,골목상권,1000567,개화동로23길,126.80868723570073,37.56610349784224
A,골목상권,1000568,개화동로25길,126.80833011005501,37.564120729902115
A,골목상권,1000569,곰달래로25길,126.84871180904096,37.5321038549821
A,골목상권,1000730,영등포로80길,126.91999888417823,37.512027245087346
A,골목상권,1000794,난향길,126.91688638021704,37.46283908026488
A,골목상권,1000795,남부순환로142길,126.91303438960126,37.4802348153703
A,골목상권,1000796,남부순환로151길,126.91590237986556,37.483561613379095
A,골목상권,1000797,남부순환로161길,126.9196442915453,37.48405977215567
A,골목상권,1000798,남부순환로172길,126.92143243386931,37.48243014944443
A,골목상권,1000955,송이로23길,127.1259415811924,37.496246640166866
A,골목상권,1000782,관악로28길,126.95856094823996,37.48498984923107
A,골목상권,1000783,관악로30길,126.9589558742335,37.486467640611004
A,골목상권,1000784,관천로15길,126.9201722481057,37.48730375915678
A,골목상권,1000785,관천로22길,126.92463719748999,37.488631173015754
A,골목상권,1000889,개포로17길,127.04695373653372,37.48022145028157
A,골목상권,1000890,개포로20길,127.04748312205031,37.477067706137106
A,골목상권,1000747,사당로16가길,126.97049027938027,37.48304725258045
A,골목상권,1000442,세무서길,126.94646653283844,37.59052815738706
A,골목상권,1000959,양재대로62길,127.11827739033224,37.49808360438827
A,골목상권,1000960,양재대로64길,127.12207881214849,37.49913391400389
A,골목상권,1000961,양재대로71길,127.1255471729132,37.51058205013435
A,골목상권,1000962,양재대로72길,127.12862175099153,37.509479517368504
A,골목상권,1000963,오금로11길,127.11162723174702,37.51283051464797
A,골목상권,1000964,오금로36길,127.12502329265395,37.501644639853374
A,골목상권,1000665,독산로78다길,126.90434158807216,37.47019085060436
A,골목상권,1000941,동남로20길,127.1350224910562,37.49639879138429
A,골목상권,1000942,마천로51길,127.15181636854365,37.49683791633888
A,골목상권,1000943,백제고분로21길,127.09079514621061,37.50562230939844
A,골목상권,1000944,백제고분로22길,127.08830280990712,37.50207423806504
A,골목상권,1000945,백제고분로31길,127.09505799073457,37.50487112179878
A,골목상권,1000946,백제고분로32길,127.09440762096847,37.5003305761075
A,골목상권,1000956,송이로32길,127.12675413397601,37.48857820404381
A,골목상권,1000957,송이로36길,127.12538957311503,37.483975511021384
A,골목상권,1000958,송파대로30길,127.12040011809141,37.49602716621824
A,골목상권,1000467,동교로19길,126.91700706890093,37.55807531741908
A,골목상권,1000468,동교로25길,126.91966579527917,37.55895112338144
A,골목상권,1000469,동교로27길,126.9211692664366,37.56066403061256
A,골목상권,1000591,양천로14길,126.80934235042974,37.57108705631895
A,골목상권,1000748,사당로16길,126.97204008280603,37.480831147704706
A,골목상권,1000749,사당로20길,126.97569184173015,37.48114730857912
A,골목상권,1000750,사당로23길,126.97264763480986,37.488994426069816
A,골목상권,1000751,사당로23나길,126.97518111723743,37.48703979822581
A,골목상권,1000852,논현로27길,127.04114169347028,37.47881804265325
A,골목상권,1000931,영동대로112길,127.06277781895304,37.51562364995351
A,골목상권,1000932,영동대로65길,127.06235983986257,37.502676435448144
A,골목상권,1000933,일원로3길,127.0842437390521,37.49285990847299
A,골목상권,1000978,상암로14길,127.12824640463313,37.54789861453396
A,골목상권,1000979,상암로4길,127.12572370145827,37.548378856521865
A,골목상권,1000980,상암로51길,127.14543568765576,37.54789671418941
A,골목상권,1000981,상암로5길,127.1278021266924,37.55280052449069
A,골목상권,1000982,상일로5길,127.17085525307012,37.54939436568936
A,골목상권,1000983,성내로5길,127.12326271834269,37.53137959089852
A,골목상권,1000697,대림로7길,126.90403473668073,37.48914782911818
A,골목상권,1000698,대림로8길,126.90595433618377,37.49125772985235
A,골목상권,1000603,화곡로13길,126.83305508023177,37.54155226492106
A,골목상권,1000488,신촌로12길,126.932198442708,37.55478736814266
A,골목상권,1000489,신촌로28가길,126.95020339547287,37.5559406013126
A,골목상권,1000490,신촌로30길,126.95240995740212,37.55646408982749
A,골목상권,1000491,양화로11길,126.9157006177049,37.5523890981138
A,골목상권,1000507,가로공원로58길,126.82541440520858,37.533089842065635
A,골목상권,1000508,곰달래로10길,126.83808563513176,37.52803526166186
A,골목상권,1000509,곰달래로2길,126.83508818679427,37.52778784396961
A,골목상권,1000592,양천로24가길,126.81362944100913,37.57231925381025
A,골목상권,1000593,양천로24길,126.81527604573724,37.57020450587732
A,골목상권,1000594,양천로26길,126.82244842454912,37.571981459206654
A,골목상권,1000595,양천로49길,126.84025660970605,37.570997785646874
A,골목상권,1000596,양천로71길,126.87323809793509,37.55335125426155
A,골목상권,1000921,삼성로64길,127.0631951756804,37.5008289298123
A,골목상권,1000934,일원로9길,127.0845238366623,37.49055313013716
A,골목상권,1000935,테헤란로81길,127.05677902087957,37.51060809364278
A,골목상권,1000968,고덕로10길,127.12945441068602,37.55280773450696
A,골목상권,1000969,고덕로25길,127.13477822431202,37.55550476919011
A,골목상권,1000970,고덕로61길,127.1515927855899,37.5596109422656
A,골목상권,1000971,구천면로36길,127.13392892492763,37.542576414505184
A,골목상권,1000972,구천면로41길,127.1318095211643,37.547056762531064
A,골목상권,1000973,구천면로42길,127.13643385521179,37.54489812377455
A,골목상권,1000718,신길로60길,126.91333563558014,37.51306770877023
A,골목상권,1000719,양평로19길,126.89499139193177,37.53579411539009
A,골목상권,1000720,양평로22라길,126.89430699942264,37.53971285464335
A,골목상권,1000721,양평로28길,126.89069468032227,37.54166473514251
A,골목상권,1000722,여의대방로35길,126.91868685199033,37.50158370298455
A,골목상권,1000723,여의대방로39길,126.92043792166326,37.50333284603499
A,골목상권,1000476,망원로2길,126.9028981646755,37.55475789748673
A,골목상권,1000477,매봉산로2길,126.89561263001684,37.577114393303276
A,골목상권,1000880,효령로23길,126.99305788443199,37.482852511918345
A,골목상권,1000881,효령로31길,126.9941318450921,37.4847086478643
A,골목상권,1000882,효령로34길,127.00005652971377,37.479969487152786
A,골목상권,1000883,효령로72길,127.02735154392106,37.48674190637515
A,골목상권,1000884,방배중앙로21길,126.98462149333812,37.491798725026364
A,골목상권,1000879,청두곶길,126.98560763358313,37.47945503534716
A,골목상권,1000885,서초중앙로8길,127.01985521859461,37.48746421045257
A,골목상권,1000704,도신로29길,126.90541111585652,37.509547712767734
A,골목상권,1000510,곰달래로3길,126.83312295004507,37.53140710589299
A,골목상권,1000999,진황도로27길,127.13374176346099,37.53915282952502
A,골목상권,1000681,시흥대로84길,126.9022394935645,37.46109792886517
A,골목상권,1000682,시흥대로94길,126.90016710006587,37.464051513987485
A,골목상권,1000895,논현로10길,127.04950553493379,37.4751387153593
A,골목상권,1000896,논현로115길,127.03117093942068,37.50827501511579
A,골목상권,1000897,논현로123길,127.0284687302283,37.51072642990842
A,골목상권,1000473,마포대로4길,126.94686633755153,37.53777500976483
A,골목상권,1000474,만리재옛길,126.95768824607461,37.54878959625199
A,골목상권,1000475,망원로11길,126.90557438755731,37.55948129270432
A,골목상권,1000786,구암길,126.94696775162885,37.49040928190285
A,골목상권,1000904,도곡로37길,127.04319748350869,37.49522466541387
A,골목상권,1000905,도산대로15길,127.02437751249784,37.52060234574617
A,골목상권,1000598,우장산로6길,126.83892559656644,37.553039132487825
A,골목상권,1000599,월정로20길,126.84069573429778,37.52956150256638
A,골목상권,1000600,초록마을로3길,126.84694028202016,37.54639142098713
A,골목상권,1000601,초록마을로8길,126.84895448982283,37.54079881307364
A,골목상권,1000602,초원로16길,126.81494811830154,37.565491790917164
A,골목상권,1000703,도신로15길,126.89826560580751,37.507586595079914
A,골목상권,1000580,공항대로8길,126.81213450593492,37.55908127038103
A,골목상권,1000641,도림로6길,126.88735191770702,37.48462806192193
A,골목상권,1000669,범안로17길,126.89329964913883,37.468415415509064
A,골목상권,1000670,벚꽃로56길,126.88329501281478,37.483227561721236
A,골목상권,1000671,시흥대로120길,126.90073750479613,37.468647150162695
A,골목상권,1000672,시흥대로138길,126.89911566138557,37.47261923185253
A,골목상권,1000673,시흥대로141길,126.89726970818982,37.475005317241326
A,골목상권,1000667,문성로5길,126.90551868880223,37.47803058257481
A,골목상권,1000668,범안로11길,126.8903151212837,37.46856585469472
A,골목상권,1000800,남부순환로248길,126.96756553849134,37.474676109308874
A,골목상권,1000920,삼성로63길,127.05781090694133,37.499345027560665
A,골목상권,1000438,모래내로15길,126.91807725205094,37.57297853641416
A,골목상권,1000439,북아현로4길,126.9583835106932,37.560205484566225
A,골목상권,1000440,세검정로1길,126.94460737605142,37.59355463245203
A,골목상권,1000441,세무서2길,126.9469779244135,37.587888480543
A,골목상권,1000906,도산대로23길,127.02576903961368,37.52101651168637
A,골목상권,1000907,도산대로30길,127.03014560224301,37.51795206514061
A,골목상권,1000908,도산대로38길,127.03218190388088,37.518420049589736
A,골목상권,1000909,도산대로50길,127.03801953842373,37.519950020100985
A,골목상권,1000910,도산대로81길,127.04731117656527,37.52709161309576
A,골목상권,1000853,동광로12길,126.9856736503999,37.4889787035498
A,골목상권,1000891,개포로28길,127.0496995313817,37.47786869309813
A,골목상권,1000892,개포로82길,127.06774192646317,37.48886104037444
A,골목상권,1000965,오금로46길,127.13344579954347,37.49368855412557
A,골목상권,1000966,풍성로25길,127.1207234448462,37.5352925561113
A,골목상권,1000443,수색로8길,126.90560884307486,37.57702370009597
A,골목상권,1000444,신촌로37길,126.95849768572373,37.55841254073902
A,골목상권,1000445,연희로10길,126.9320761840464,37.56479737250392
A,골목상권,1000446,응암로1길,126.90980350936994,37.58139679913753
A,골목상권,1000447,증가로10길,126.92475005533531,37.578929540815
A,골목상권,1000898,논현로139길,127.02758857121454,37.51633989386052
A,골목상권,1000666,독산로85길,126.90240534020812,37.47264001490569
A,골목상권,1000544,중앙로36길,126.85735681942108,37.51955465302705
A,골목상권,1000545,중앙로45길,126.8507593581988,37.52087097428952
A,골목상권,1000546,중앙로47길,126.8507536272813,37.51806884973567
A,골목상권,1000547,중앙로51길,126.8452100217204,37.52397228826576
A,골목상권,1000548,중앙로55길,126.8457264466168,37.525892097075555
A,골목상권,1000470,동교로38길,126.92568448734039,37.56137874630375
A,골목상권,1000435,가재울로6길,126.92314578725028,37.575720968307834
A,골목상권,1000436,독립문로8길,126.96004359301305,37.56708066007585
A,골목상권,1000437,명지대길,126.9238517784697,37.582785217185545
A,골목상권,1000975,동남로82길,127.16260819772776,37.56101084885787
A,골목상권,1000976,동남로85길,127.15462896862834,37.56104859860324
A,골목상권,1000977,명일로13길,127.14335951395772,37.53330306632761
A,골목상권,1000893,남부순환로365길,127.03955200669644,37.48721598625429
A,골목상권,1000570,곰달래로31길,126.85155056506117,37.532612017653655
A,골목상권,1000571,곰달래로47길,126.85532449949133,37.5351485117875
A,골목상권,1000572,곰달래로53길,126.8574389059467,37.53586287316192
A,골목상권,1000573,곰달래로60길,126.86234715738803,37.53089517444793
A,골목상권,1000611,개봉로17다길,126.85288294678254,37.49362727025933
A,골목상권,1000612,개봉로1길,126.85254188562699,37.48304902137227
A,골목상권,1000699,도림로112길,126.90259546188112,37.50905888215968
A,골목상권,1000894,논현로106길,127.03677983019988,37.50629119093642
A,골목상권,1000700,도림로147길,126.8900544673819,37.51530084165945
A,골목상권,1000701,도림로63길,126.90294739171549,37.499310296135214
A,골목상권,1000702,도림천로21길,126.90183189827928,37.48755123589951
A,골목상권,1000793,난우길,126.91751592138444,37.47626457833995
A,골목상권,1000984,성안로3길,127.12618546105597,37.526925558754805
A,골목상권,1000845,강남대로34길,127.03918808735928,37.48320662044669
A,골목상권,1000517,남부순환로88길,126.83842548180658,37.51208798950549
A,골목상권,1000899,논현로159길,127.0239709294217,37.52263869528929
A,골목상권,1000900,논현로26길,127.04534964911423,37.4824745991051
A,골목상권,1000901,논현로28길,127.04427640502921,37.483925630052966
A,골목상권,1000902,논현로63길,127.03701044044782,37.49231651300768
A,골목상권,1000903,논현로8길,127.05189013077451,37.47397538942673
A,골목상권,1000578,공항대로59다길,126.86922536818102,37.550598835530494
A,골목상권,1000579,공항대로61길,126.86625783421293,37.55204611780189
A,골목상권,1000967,강동대로53길,127.13198458352949,37.524396415983624
A,골목상권,1000268,동소문로13길,127.01238735565101,37.5928281670956
A,골목상권,1000269,동소문로15길,127.01533157804245,37.594017130592576
A,골목상권,1000270,동소문로26가길,127.02052899152012,37.594295648473526
A,골목상권,1000271,동소문로2길,127.0091145686545,37.58920647655429
A,골목상권,1000272,동소문로6길,127.00754067511231,37.58847678364256
A,골목상권,1000426,증산로5길,126.90615507052469,37.583781586948994
A,골목상권,1000427,증산로9길,126.90768081735715,37.58594517289959
R,전통시장,1001483,암사종합시장,127.12913430378785,37.55093401002546
R,전통시장,1001484,양지골목시장,127.13715494248555,37.555547082118686
R,전통시장,1001485,고분다리골목시장,127.13198250835251,37.542479496125054
R,전통시장,1001486,동서울시장,127.12815724265194,37.54208726998978
R,전통시장,1001487,천호시장,127.12766907211567,37.54114174964374
R,전통시장,1001488,성내골목시장,127.12758877674172,37.5338617579681
R,전통시장,1001489,둔촌역전통시장,127.13546358351955,37.52772618242089
R,전통시장,1001339,정릉아리랑시장,127.01152825369557,37.602198562651196
R,전통시장,1001482,고덕전통시장,127.16943708416304,37.557793700368244
R,전통시장,1001340,정릉시장,127.00841472283504,37.60826248857604
R,전통시장,1001341,길음시장,127.02207150374002,37.602944883916614
D,발달상권,1001226,서울 종로구 종로5가역_2,126.99981887891859,37.57350250845509
D,발달상권,1001227,종로구청,126.98075603397336,37.57292430335779
D,발달상권,1001228,서울 종로구 종로5가역_3,127.00473173180993,37.57261042876589
D,발달상권,1001229,서울 종로구 종로5가역_4,126.99687565984179,37.573538507045505
D,발달상권,1001230,인사동,126.98531795215405,37.57309614789578
D,발달상권,1001182,홍익대학교 주변,126.9215177589102,37.55213181853304
D,발달상권,1001173,서울 강동구 명일역,127.14390438098211,37.55189902035472
D,발달상권,1001174,등촌역,126.86539013592267,37.54999085708664
D,발달상권,1001175,서울 강동구 고덕역,127.1545227012491,37.55343531713489
D,발달상권,1001176,서울 중구 약수역_1,127.01080787340436,37.5541846519714
D,발달상권,1001177,서울 중구 약수역_2,127.00984593269446,37.554310875799594
D,발달상권,1001178,서울 마포구 홍대입구역_1,126.91907079194077,37.554472760863916
D,발달상권,1001179,강서구청,126.85066199138123,37.55268515079322
D,발달상권,1001180,신촌역,126.93574119173559,37.55425776075019
D,발달상권,1001191,왕십리역_1,127.03371594814102,37.559009679053744
A,골목상권,1000204,전농로3길,127.05653018478672,37.57055173004652
A,골목상권,1000205,전농로4길,127.05908515099729,37.5664149095073
A,골목상권,1000206,제기로21길,127.04129274015106,37.58881217895637
A,골목상권,1000264,돌곶이로27길,127.05371794515982,37.610890461524406
A,골목상권,1000265,돌곶이로28길,127.05776255355016,37.61260043009234
A,골목상권,1000266,돌곶이로41길,127.04628100119824,37.617443799401606
