,code,station,07-10 on avg,07-10 off avg,10-17 on avg,10-17 off avg,17-22 on avg,17-22 off avg,X,Y,07-10 totavg,10-17 totavg,17-22 totavg,commute,Total,com,coms,many75,trans
168,30168,몽촌토성(평화의문),10650,15902,7755,7763,11682,9236,37.517409,127.112359,13276.0,7759.0,10459.0,23735.0,31494.0,0.7536356131326601,1,0,1
169,30169,무악재,13399,3953,5406,4541,3846,10116,37.582299,126.950291,8676.0,4973.5,6981.0,15657.0,20630.5,0.7589248927558712,1,0,1
170,30170,문래,36677,66975,22394,21551,46131,31415,37.517933,126.89476,51826.0,21972.5,38773.0,90599.0,112571.5,0.80481294110854,1,1,1
171,30171,문산,13859,8865,8792,7783,7221,10790,37.854619,126.788047,11362.0,8287.5,9005.5,20367.5,28655.0,0.7107834583842262,0,0,1
172,30172,문정,23406,90387,20370,18854,54492,20858,37.485855,127.1225,56896.5,19612.0,37675.0,94571.5,114183.5,0.8282413833872669,1,1,1
173,30173,미금,26737,31612,25980,24130,26865,30464,37.350077,127.10891,29174.5,25055.0,28664.5,57839.0,82894.0,0.6977465196516033,0,1,1
174,30174,미사,43627,12224,15236,12530,13906,35016,37.57222,127.20835,27925.5,13883.0,24461.0,52386.5,66269.5,0.7905069451255857,1,0,1
175,30175,미아(서울사이버대학),46177,21526,22776,19250,18259,33599,37.62667,127.025983,33851.5,21013.0,25929.0,59780.5,80793.5,0.739917196309109,0,1,1
176,30176,미아사거리,85384,28065,40344,36436,35024,69223,37.613292,127.030053,56724.5,38390.0,52123.5,108848.0,147238.0,0.7392656786970755,0,1,1
177,30177,반월,13911,4743,6298,5162,5066,10201,37.312212,126.903524,9327.0,5730.0,7633.5,16960.5,22690.5,0.7474714087393403,0,0,1
178,30178,반포,9116,16413,8365,8620,13110,7490,37.508178,127.011727,12764.5,8492.5,10300.0,23064.5,31557.0,0.7308837975726463,0,0,1
179,30179,발산,22765,57305,24459,24039,43758,27432,37.558598,126.837668,40035.0,24249.0,35595.0,75630.0,99879.0,0.7572162316402847,1,1,1
180,30180,방배,27050,49221,24219,23283,37383,26977,37.481426,126.997596,38135.5,23751.0,32180.0,70315.5,94066.5,0.7475084116024302,0,1,1
181,30181,방이,15389,14527,9204,9262,12192,14176,37.508857,127.126133,14958.0,9233.0,13184.0,28142.0,37375.0,0.7529632107023412,1,0,1
182,30182,방학,26277,12564,14534,13077,10994,20770,37.667503,127.044273,19420.5,13805.5,15882.0,35302.5,49108.0,0.7188747250957074,0,0,1
183,30183,방화,21943,8645,10161,7700,6647,15254,37.577446,126.812741,15294.0,8930.5,10950.5,26244.5,35175.0,0.7461122956645345,0,0,0
184,30184,배방,2323,1307,1500,1374,1493,2102,36.777629,127.052991,1815.0,1437.0,1797.5,3612.5,5049.5,0.7154173680562432,0,0,1
185,30185,백마,23313,7637,8199,6147,6522,16423,37.658239,126.794461,15475.0,7173.0,11472.5,26947.5,34120.5,0.7897744757550447,1,0,0
186,30186,백석,20358,18116,16378,15265,17242,19696,37.643114,126.78787,19237.0,15821.5,18469.0,37706.0,53527.5,0.7044229601606651,0,0,1
187,30187,백양리,104,339,348,308,257,113,37.830779,127.58933,221.5,328.0,185.0,406.5,734.5,0.5534377127297482,0,0,1
188,30188,백운,23944,7902,10922,9056,7350,18650,37.483664,126.707704,15923.0,9989.0,13000.0,28923.0,38912.0,0.7432925575657895,0,0,1
189,30189,버티고개,5633,3607,3103,2680,3479,4411,37.548013,127.007055,4620.0,2891.5,3945.0,8565.0,11456.5,0.7476105267751931,0,0,1
190,30190,범계,65483,40991,34157,33718,43954,58343,37.389793,126.950806,53237.0,33937.5,51148.5,104385.5,138323.0,0.7546503473753461,1,1,1
191,30191,별내,7523,4515,3737,3227,3836,5393,37.64202,127.12684,6019.0,3482.0,4614.5,10633.5,14115.5,0.753320817541001,1,0,1
192,30192,병점,35849,20713,20467,16304,21914,33683,37.207503,127.032731,28281.0,18385.5,27798.5,56079.5,74465.0,0.7530987712348083,1,0,0
193,30193,보라매,22933,23871,12436,9965,16178,17746,37.499872,126.920428,23402.0,11200.5,16962.0,40364.0,51564.5,0.7827866070649381,1,0,0
194,30194,보문,11947,7635,6096,4818,6285,8325,37.585286,127.019381,9791.0,5457.0,7305.0,17096.0,22553.0,0.7580366248392675,1,0,0
195,30195,보산,3987,2270,2733,1983,2308,3568,37.913702,127.057277,3128.5,2358.0,2938.0,6066.5,8424.5,0.720102083209686,0,0,0
196,30196,보정,8174,3427,3658,2441,2483,4703,37.312752,127.108196,5800.5,3049.5,3593.0,9393.5,12443.0,0.7549224463553805,1,0,0
197,30197,복정,15633,7477,6721,4981,8131,10508,37.470047,127.126662,11555.0,5851.0,9319.5,20874.5,26725.5,0.781070513180296,1,0,0
198,30198,봉명,2285,3195,2227,1700,1428,1518,36.801215,127.135763,2740.0,1963.5,1473.0,4213.0,6176.5,0.6821015138023152,0,0,0
199,30199,봉은사,8821,59562,19614,24054,48239,14432,37.514219,127.060245,34191.5,21834.0,31335.5,65527.0,87361.0,0.7500715422213573,1,1,0
200,30200,봉천,87966,19698,31827,26597,23397,58128,37.482362,126.941892,53832.0,29212.0,40762.5,94594.5,123806.5,0.7640511604802656,1,1,1
201,30201,봉화산(서울의료원),36451,8134,11334,9056,7450,22201,37.617283,127.091401,22292.5,10195.0,14825.5,37118.0,47313.0,0.7845201107518018,1,0,0
202,30202,부개,29698,7822,11695,9663,7916,21090,37.488418,126.74109,18760.0,10679.0,14503.0,33263.0,43942.0,0.7569751035455828,1,0,1
203,30203,부발,3833,3745,2741,1856,3312,3508,37.260192,127.490277,3789.0,2298.5,3410.0,7199.0,9497.5,0.7579889444590682,1,0,0
204,30204,부천,91434,36054,49166,49645,47501,87089,37.48405,126.782686,63744.0,49405.5,67295.0,131039.0,180444.5,0.7262011310957108,0,1,1
205,30205,부천시청,32971,19126,15279,15113,19561,27853,37.504631,126.763538,26048.5,15196.0,23707.0,49755.5,64951.5,0.7660408150697059,1,0,1
206,30206,부천종합운동장,16067,7119,5775,4333,5650,8998,37.50538,126.797337,11593.0,5054.0,7324.0,18917.0,23971.0,0.7891619039672938,1,0,0
207,30207,부평,70726,31329,44872,52763,51728,85706,37.489493,126.724805,51027.5,48817.5,68717.0,119744.5,168562.0,0.7103884624055243,0,1,1
208,30208,부평구청,42544,9404,11686,7936,10234,24459,37.508336,126.720548,25974.0,9811.0,17346.5,43320.5,53131.5,0.8153449460301327,1,0,0
209,30209,북한산보국문,18384,6216,8911,6589,6152,13584,37.612343,127.008009,12300.0,7750.0,9868.0,22168.0,29918.0,0.7409586202286249,0,0,0
210,30210,북한산우이,7328,5197,5750,5066,3257,4054,37.663146,127.012789,6262.5,5408.0,3655.5,9918.0,15326.0,0.6471355865848885,0,0,1
211,30211,불광,29150,15284,16665,17275,14616,25119,37.610469,126.929887,22217.0,16970.0,19867.5,42084.5,59054.5,0.7126383256144747,0,0,1
212,30212,사가정,51443,17528,21496,18981,18208,40042,37.580894,127.088478,34485.5,20238.5,29125.0,63610.5,83849.0,0.7586315877350952,1,1,1
213,30213,사당,74948,41049,42506,40156,53144,77183,37.47653,126.981685,57998.5,41331.0,65163.5,123162.0,164493.0,0.7487370283233937,0,1,1
214,30214,사릉,12307,4847,4026,3211,3695,8039,37.65108,127.176933,8577.0,3618.5,5867.0,14444.0,18062.5,0.7996678200692041,1,0,0
215,30215,사평,8020,4562,4589,3808,4374,6452,37.504206,127.015259,6291.0,4198.5,5413.0,11704.0,15902.5,0.7359849080333281,0,0,1
216,30216,산본,44830,21720,22444,23106,22985,42579,37.358101,126.933274,33275.0,22775.0,32782.0,66057.0,88832.0,0.7436171649855908,0,1,1
217,30217,산성,20389,6382,8293,6602,5603,14551,37.457122,127.149908,13385.5,7447.5,10077.0,23462.5,30910.0,0.7590585571012617,1,0,0
218,30218,삼각지,7172,15070,7170,6447,12746,7802,37.534777,126.97311,11121.0,6808.5,10274.0,21395.0,28203.5,0.7585937915506941,1,0,1
219,30219,삼동,9733,1722,2412,1825,1684,5840,37.409522,127.20336,5727.5,2118.5,3762.0,9489.5,11608.0,0.8174965541006203,1,0,0
220,30220,삼산체육관,18905,4049,6513,4969,4120,12248,37.506411,126.742153,11477.0,5741.0,8184.0,19661.0,25402.0,0.7739941736871112,1,0,0
221,30221,삼성(무역센터),19603,220354,59519,74212,169132,39028,37.508844,127.06316,119978.5,66865.5,104080.0,224058.5,290924.0,0.770161622966823,1,1,0
222,30222,삼성중앙,5285,23852,6902,6915,17006,7029,37.513011,127.053282,14568.5,6908.5,12017.5,26586.0,33494.5,0.793742256191315,1,0,1
223,30223,삼송,56818,18439,22995,21130,20729,41445,37.653083,126.895558,37628.5,22062.5,31087.0,68715.5,90778.0,0.7569620392606138,1,1,1
224,30224,삼양,6082,2348,3253,3236,1838,4667,37.627165,127.018152,4215.0,3244.5,3252.5,7467.5,10712.0,0.6971153846153846,0,0,1
225,30225,삼양사거리,6597,3005,4044,3884,2470,5079,37.621512,127.02048,4801.0,3964.0,3774.5,8575.5,12539.5,0.6838789425415687,0,0,1
226,30226,삼전,18939,5939,7878,6288,7084,14877,37.50403,127.08904,12439.0,7083.0,10980.5,23419.5,30502.5,0.7677895254487337,1,0,0
227,30227,상갈,17073,6906,7156,5647,6843,12608,37.26181,127.108847,11989.5,6401.5,9725.5,21715.0,28116.5,0.7723223018512262,1,0,0
228,30228,상계,70075,16466,25810,20571,17109,46764,37.660878,127.073572,43270.5,23190.5,31936.5,75207.0,98397.5,0.7643181991412383,1,1,0
229,30229,상도,32564,13906,14899,12803,13428,23764,37.502834,126.94791,23235.0,13851.0,18596.0,41831.0,55682.0,0.7512481591896842,1,0,1
230,30230,상동,31032,21711,17098,18442,21824,29563,37.505781,126.753083,26371.5,17770.0,25693.5,52065.0,69835.0,0.7455430657979523,0,0,1
231,30231,상록수,60462,17397,23569,18549,18368,48222,37.302795,126.866489,38929.5,21059.0,33295.0,72224.5,93283.5,0.7742473213376427,1,1,0
232,30232,상봉(시외버스터미널),34785,14075,14519,12967,15514,26895,37.596362,127.085032,24430.0,13743.0,21204.5,45634.5,59377.5,0.7685486926866237,1,0,1
233,30233,상수,10292,17179,10301,16347,20807,19405,37.547716,126.922852,13735.5,13324.0,20106.0,33841.5,47165.5,0.7175053799917313,0,0,0
234,30234,상왕십리,42202,21705,18620,15257,18498,30334,37.564354,127.029354,31953.5,16938.5,24416.0,56369.5,73308.0,0.7689406340372128,1,0,1
235,30235,상월곡(한국과학기술연구원),21409,7921,8243,6657,6558,13033,37.606377,127.048491,14665.0,7450.0,9795.5,24460.5,31910.5,0.7665345262531141,1,0,0
236,30236,상일동,58227,12721,17645,12247,12946,34545,37.556712,127.166417,35474.0,14946.0,23745.5,59219.5,74165.5,0.7984777288631506,1,0,0
237,30237,상천,593,646,832,692,403,381,37.770246,127.454821,619.5,762.0,392.0,1011.5,1773.5,0.5703411333521285,0,0,1
238,30238,새절(신사),47879,11168,17182,13861,11405,32404,37.591148,126.913629,29523.5,15521.5,21904.5,51428.0,66949.5,0.7681610766323871,1,0,0
239,30239,샛강,4616,18339,6382,6366,13649,6610,37.517274,126.928422,11477.5,6374.0,10129.5,21607.0,27981.0,0.7722025660269468,1,0,1
240,30240,서강대,2914,5334,2991,3092,4392,3003,37.551881,126.935711,4124.0,3041.5,3697.5,7821.5,10863.0,0.7200128877842217,0,0,1
241,30241,서대문,17770,80844,20961,17289,47024,15429,37.565773,126.966641,49307.0,19125.0,31226.5,80533.5,99658.5,0.8080946432065503,1,1,1
242,30242,서동탄,5790,1461,1860,1455,1559,3675,37.195504,127.051672,3625.5,1657.5,2617.0,6242.5,7900.0,0.7901898734177215,1,0,0
243,30243,서빙고,2992,5072,2956,2290,3830,2611,37.519594,126.988537,4032.0,2623.0,3220.5,7252.5,9875.5,0.7343931952812516,0,0,0
244,30244,서울대입구(관악구청),139715,52708,65480,57918,66485,116922,37.481247,126.952739,96211.5,61699.0,91703.5,187915.0,249614.0,0.7528223577203201,1,1,1
245,30245,서울숲,16377,22948,11148,13411,21429,14150,37.543617,127.044707,19662.5,12279.5,17789.5,37452.0,49731.5,0.7530840614097705,1,0,1
246,30246,서울역,15868,42893,20385,19737,34520,18706,37.554648,126.972559,29380.5,20061.0,26613.0,55993.5,76054.5,0.7362286255251168,0,0,1
247,30247,서정리,9875,10392,9288,7214,10907,10711,37.056496,127.052819,10133.5,8251.0,10809.0,20942.5,29193.5,0.7173685923236337,0,0,0
248,30248,서초,20350,84842,29867,26984,55053,17710,37.491897,127.007917,52596.0,28425.5,36381.5,88977.5,117403.0,0.7578809740807305,1,1,1
249,30249,서현,33351,59073,34729,38424,58171,42989,37.385126,127.123592,46212.0,36576.5,50580.0,96792.0,133368.5,0.7257485838110198,0,1,1
250,30250,석계,34312,8913,15017,13435,10628,30206,37.614805,127.065851,21612.5,14226.0,20417.0,42029.5,56255.5,0.747118059567509,0,0,1
251,30251,석수,33880,14083,13082,9504,12684,22740,37.435047,126.902295,23981.5,11293.0,17712.0,41693.5,52986.5,0.786870240532966,1,0,0
252,30252,석촌,18832,11019,10122,9906,11209,16557,37.505431,127.106979,14925.5,10014.0,13883.0,28808.5,38822.5,0.7420567969605255,0,0,1
253,30253,석촌고분,15688,6771,7231,5788,6665,12603,37.50264,127.096866,11229.5,6509.5,9634.0,20863.5,27373.0,0.7621926716107112,1,0,0
254,30254,선릉,16325,139403,39685,40252,93417,25336,37.504503,127.049008,77864.0,39968.5,59376.5,137240.5,177209.0,0.7744555863415515,1,1,1
255,30255,선바위,19879,20214,10513,7589,17495,12542,37.451673,127.002303,20046.5,9051.0,15018.5,35065.0,44116.0,0.7948363405567141,1,0,0
256,30256,선유도,15470,20201,8104,7216,15137,11571,37.53802,126.893525,17835.5,7660.0,13354.0,31189.5,38849.5,0.8028288652363609,1,0,1
257,30257,선정릉,6904,34409,9049,10381,23087,8343,37.51098,127.043593,20656.5,9715.0,15715.0,36371.5,46086.5,0.7892007420828225,1,0,1
258,30258,성균관대,46314,15555,17909,15258,17043,37861,37.300349,126.97075,30934.5,16583.5,27452.0,58386.5,74970.0,0.7787981859410431,1,0,1
259,30259,성수,26047,142974,30596,36516,94445,31483,37.544581,127.055961,84510.5,33556.0,62964.0,147474.5,181030.5,0.8146389696763805,1,1,1
260,30260,성신여대입구(돈암),25089,16201,17933,17381,21068,26214,37.592624,127.016403,20645.0,17657.0,23641.0,44286.0,61943.0,0.7149476131281985,0,0,1
261,30261,성환,5558,10329,7197,5457,7240,5888,36.916076,127.126964,7943.5,6327.0,6564.0,14507.5,20834.5,0.6963210060236626,0,0,0
262,30262,세류,9876,4031,4180,3585,4318,7799,37.245025,127.013222,6953.5,3882.5,6058.5,13012.0,16894.5,0.770191482435112,1,0,1
263,30263,세마,7477,4046,3758,2579,3567,5985,37.187533,127.04318,5761.5,3168.5,4776.0,10537.5,13706.0,0.768823872756457,1,0,0
264,30264,세종대왕릉,733,485,529,493,364,563,37.295309,127.570938,609.0,511.0,463.5,1072.5,1583.5,0.6772971266182507,0,0,1
265,30265,소래포구,10683,5166,9993,10464,6918,8711,37.40095,126.733522,7924.5,10228.5,7814.5,15739.0,25967.5,0.6061037835756233,0,0,1
266,30266,소사,29350,10616,14296,12311,9951,22094,37.482753,126.79544,19983.0,13303.5,16022.5,36005.5,49309.0,0.7302013831146443,0,0,1
267,30267,소요산,4868,3664,9461,8541,4264,2500,37.9481,127.061034,4266.0,9001.0,3382.0,7648.0,16649.0,0.45936692894468134,0,0,1
268,30268,솔밭공원,7916,2064,3718,3228,1811,5336,37.656088,127.013252,4990.0,3473.0,3573.5,8563.5,12036.5,0.7114609728741744,0,0,1
269,30269,솔샘,22657,3238,7263,5453,3460,14701,37.62124,127.013528,12947.5,6358.0,9080.5,22028.0,28386.0,0.7760163460860988,1,0,0
270,30270,송내,84449,51564,35140,28476,40992,65796,37.4876,126.753664,68006.5,31808.0,53394.0,121400.5,153208.5,0.7923874980826782,1,1,0
271,30271,송도,7745,2627,4067,3459,2755,5581,37.428514,126.657772,5186.0,3763.0,4168.0,9354.0,13117.0,0.7131203781352443,0,0,1
272,30272,송정,20656,10056,10673,9056,9909,15382,37.561184,126.811973,15356.0,9864.5,12645.5,28001.5,37866.0,0.7394892515713305,0,0,1
273,30273,송탄,10082,5524,7158,5422,6175,10199,37.075696,127.054301,7803.0,6290.0,8187.0,15990.0,22280.0,0.7176840215439856,0,0,0
274,30274,송파,25656,12996,12103,9675,10056,18264,37.499703,127.112183,19326.0,10889.0,14160.0,33486.0,44375.0,0.7546140845070423,1,0,0
275,30275,송파나루,10399,5646,5445,5819,6709,10191,37.51049,127.11216,8022.5,5632.0,8450.0,16472.5,22104.5,0.7452102513062951,0,0,1
276,30276,수내,17979,34949,17552,17770,29575,19263,37.378455,127.114322,26464.0,17661.0,24419.0,50883.0,68544.0,0.7423406862745098,0,0,1
277,30277,수락산,41772,13912,18724,15993,13419,31524,37.67785,127.055315,27842.0,17358.5,22471.5,50313.5,67672.0,0.743490660834614,0,0,1
278,30278,수리산,15393,4236,5799,4302,3386,8201,37.349801,126.925365,9814.5,5050.5,5793.5,15608.0,20658.5,0.7555243604327516,1,0,0
279,30279,수색,2874,9470,2634,2591,6181,2324,37.580842,126.895611,6172.0,2612.5,4252.5,10424.5,13037.0,0.7996088057068343,1,0,1
280,30280,수서,30527,33573,23074,19733,27098,28917,37.487371,127.10188,32050.0,21403.5,28007.5,60057.5,81461.0,0.7372546371883478,0,1,1
281,30281,수원,40848,36170,32570,37643,47871,47341,37.265974,126.999874,38509.0,35106.5,47606.0,86115.0,121221.5,0.7103937832810187,0,1,1
282,30282,수원시청,20076,27067,15649,15892,23437,27055,37.261911,127.030736,23571.5,15770.5,25246.0,48817.5,64588.0,0.7558292562085837,1,0,1
283,30283,수유(강북구청),106382,37872,49214,41723,42369,88657,37.638052,127.025732,72127.0,45468.5,65513.0,137640.0,183108.5,0.751685476097505,1,1,1
284,30284,수진,15514,6444,8089,6859,5941,10353,37.437428,127.140722,10979.0,7474.0,8147.0,19126.0,26600.0,0.7190225563909775,0,0,1
285,30285,숙대입구(갈월),20025,35158,19552,18091,30045,21980,37.54456,126.972106,27591.5,18821.5,26012.5,53604.0,72425.5,0.7401260605725883,0,0,1
286,30286,숭실대입구(살피재),38357,16612,17675,16955,16796,29981,37.496029,126.953822,27484.5,17315.0,23388.5,50873.0,68188.0,0.7460696896814689,0,0,1
287,30287,숭의,9015,7659,5459,4399,5376,6431,37.460789,126.638297,8337.0,4929.0,5903.5,14240.5,19169.5,0.7428727927175983,0,0,0
288,30288,시청,7847,108599,26033,26113,72523,12226,37.564718,126.977108,58223.0,26073.0,42374.5,100597.5,126670.5,0.7941667554797683,1,1,1
289,30289,신갈,15872,3846,6526,5045,3411,11328,37.286102,127.111313,9859.0,5785.5,7369.5,17228.5,23014.0,0.7486095420179022,0,0,0
290,30290,신금호,20680,8970,8483,7367,6970,15169,37.554548,127.020331,14825.0,7925.0,11069.5,25894.5,33819.5,0.7656677360694274,1,0,1
291,30291,신길,17821,13190,7440,5667,10472,12337,37.517122,126.917169,15505.5,6553.5,11404.5,26910.0,33463.5,0.8041597561522256,1,0,0
292,30292,신길온천,5029,2374,2142,1694,2141,3493,37.338212,126.765844,3701.5,1918.0,2817.0,6518.5,8436.5,0.7726545368339951,1,0,0
293,30293,신내,1938,1707,1071,863,1027,1344,37.612887,127.103218,1822.5,967.0,1185.5,3008.0,3975.0,0.7567295597484277,1,0,0
294,30294,신논현,33006,75616,38256,44883,76765,53774,37.504598,127.02506,54311.0,41569.5,65269.5,119580.5,161150.0,0.7420446788706174,0,1,1
295,30295,신답,6555,1244,1852,1736,1265,5183,37.57004,127.046481,3899.5,1794.0,3224.0,7123.5,8917.5,0.7988225399495374,1,0,1
296,30296,신당,19982,25085,16046,15176,20050,20376,37.565972,127.01782,22533.5,15611.0,20213.0,42746.5,58357.5,0.7324936811892216,0,0,1
297,30297,신대방,97687,24471,34289,27639,26903,68634,37.487462,126.913149,61079.0,30964.0,47768.5,108847.5,139811.5,0.7785303784023488,1,1,0
298,30298,신대방삼거리,55638,21334,20883,17178,18660,38463,37.499701,126.928276,38486.0,19030.5,28561.5,67047.5,86078.0,0.778915634656939,1,1,1
299,30299,신도림,63485,42076,36314,36683,48396,58984,37.508725,126.891295,52780.5,36498.5,53690.0,106470.5,142969.0,0.7447103917632494,0,1,1
300,30300,신둔도예촌,3357,2293,1862,1298,1905,2612,37.317185,127.40476,2825.0,1580.0,2258.5,5083.5,6663.5,0.7628873715014632,1,0,0
301,30301,신림,230945,49104,82673,67130,68970,176327,37.484201,126.929715,140024.5,74901.5,122648.5,262673.0,337574.5,0.77811860789248,1,1,0
302,30302,신목동,13984,3592,4736,3570,3738,8770,37.544277,126.88308,8788.0,4153.0,6254.0,15042.0,19195.0,0.7836415733263871,1,0,0
303,30303,신반포,5433,6616,4670,3980,5519,4930,37.503415,126.995925,6024.5,4325.0,5224.5,11249.0,15574.0,0.722293566200077,0,0,1
304,30304,신방화,22114,6899,9373,7746,6475,16332,37.567532,126.816601,14506.5,8559.5,11403.5,25910.0,34469.5,0.7516790205834143,1,0,1
305,30305,신사,14759,93977,35905,52689,90352,40021,37.516334,127.020114,54368.0,44297.0,65186.5,119554.5,163851.5,0.7296515442336506,0,1,0
306,30306,신설동,8747,19550,10541,9589,14341,8193,37.575297,127.025087,14148.5,10065.0,11267.0,25415.5,35480.5,0.7163230506898155,0,0,1
307,30307,신용산,12601,59016,17721,20591,45175,18352,37.52917,126.967894,35808.5,19156.0,31763.5,67572.0,86728.0,0.7791255419241767,1,1,1
308,30308,신원,389,472,526,372,319,250,37.525545,127.372921,430.5,449.0,284.5,715.0,1164.0,0.6142611683848798,0,0,0
309,30309,신이문,32773,5808,11817,9608,6407,21388,37.601854,127.067325,19290.5,10712.5,13897.5,33188.0,43900.5,0.7559822781061719,1,0,0
310,30310,신정(은행정),58211,9554,14740,10844,9919,28674,37.524997,126.856191,33882.5,12792.0,19296.5,53179.0,65971.0,0.8060966182110321,1,0,0
311,30311,신정네거리,35019,8238,12966,11260,8697,27196,37.520074,126.852912,21628.5,12113.0,17946.5,39575.0,51688.0,0.7656516019192076,1,0,1
312,30312,신중동,36224,27722,17366,15877,23692,30076,37.503048,126.77596,31973.0,16621.5,26884.0,58857.0,75478.5,0.7797849718794093,1,0,1
313,30313,신창(순천향대),1953,3878,3353,2404,2843,2325,36.769502,126.951108,2915.5,2878.5,2584.0,5499.5,8378.0,0.6564215803294342,0,0,0
314,30314,신촌,19620,37092,27859,32318,42419,35165,37.555134,126.936893,28356.0,30088.5,38792.0,67148.0,97236.5,0.6905637286409939,0,1,1
315,30315,신포,2387,4876,2772,2784,3677,2606,37.46874,126.623853,3631.5,2778.0,3141.5,6773.0,9551.0,0.7091404041461628,0,0,1
316,30316,신풍,37162,14410,14633,12399,12858,25851,37.50008,126.90993,25786.0,13516.0,19354.5,45140.5,58656.5,0.7695737045340244,1,0,1
317,30317,신흥,12383,4767,6864,7022,5713,11526,37.440918,127.147564,8575.0,6943.0,8619.5,17194.5,24137.5,0.7123562920766442,0,0,1
318,30318,쌍문,111806,21309,40433,29961,25724,76156,37.648627,127.034709,66557.5,35197.0,50940.0,117497.5,152694.5,0.7694939896328944,1,1,0
319,30319,쌍용(나사렛대),5354,2875,3154,2818,2736,4159,36.793759,127.1214,4114.5,2986.0,3447.5,7562.0,10548.0,0.716913158892681,0,0,1
320,30320,아산,4809,4807,4518,4181,6000,4841,36.792053,127.104361,4808.0,4349.5,5420.5,10228.5,14578.0,0.7016394567155988,0,0,1
321,30321,아신,1498,925,1125,975,771,1215,37.51382,127.443173,1211.5,1050.0,993.0,2204.5,3254.5,0.6773697956675373,0,0,1
322,30322,아차산(어린이대공원후문),43530,17787,21349,19252,17771,33007,37.551691,127.089761,30658.5,20300.5,25389.0,56047.5,76348.0,0.7341056740189658,0,1,1
323,30323,아현,27256,14600,15731,12116,13207,21078,37.557345,126.956141,20928.0,13923.5,17142.5,38070.5,51994.0,0.7322094857098896,0,0,0
324,30324,안국,7666,83067,28607,35993,63462,13899,37.576477,126.985443,45366.5,32300.0,38680.5,84047.0,116347.0,0.7223821843279157,0,1,0
325,30325,안산,21193,28471,17623,14895,28638,20951,37.327082,126.788532,24832.0,16259.0,24794.5,49626.5,65885.5,0.7532233951324646,1,0,1
326,30326,안암(고대병원앞),9768,27891,16857,16986,25042,15116,37.586272,127.029005,18829.5,16921.5,20079.0,38908.5,55830.0,0.6969102632993015,0,0,1
327,30327,안양,63555,31253,33381,32454,32838,55329,37.401592,126.922874,47404.0,32917.5,44083.5,91487.5,124405.0,0.735400506410514,0,1,1
328,30328,암사,74545,13288,22254,18087,15256,44992,37.55021,127.127562,43916.5,20170.5,30124.0,74040.5,94211.0,0.78590079714683,1,1,0
329,30329,압구정,19556,111433,42123,52835,88566,34588,37.527072,127.028461,65494.5,47479.0,61577.0,127071.5,174550.5,0.7279927585426567,0,1,0
330,30330,압구정로데오,6311,59519,19196,31070,54120,21429,37.527381,127.040534,32915.0,25133.0,37774.5,70689.5,95822.5,0.7377129588562186,0,1,0
331,30331,애오개,17886,16676,8932,7509,11062,12625,37.553736,126.95682,17281.0,8220.5,11843.5,29124.5,37345.0,0.7798768242067211,1,0,1
332,30332,야당,17245,5828,7488,6141,6676,14861,37.712327,126.761356,11536.5,6814.5,10768.5,22305.0,29119.5,0.7659815587492917,1,0,1
333,30333,야탑,52166,59789,37564,36793,49175,50278,37.411185,127.128715,55977.5,37178.5,49726.5,105704.0,142882.5,0.7397966860882194,0,1,1
334,30334,약수,17702,16592,12199,10734,14252,15815,37.55434,127.010655,17147.0,11466.5,15033.5,32180.5,43647.0,0.7372900772103467,0,0,1
335,30335,양수,4507,2984,3896,3702,2696,3547,37.545981,127.329098,3745.5,3799.0,3121.5,6867.0,10666.0,0.6438214888430527,0,0,1
336,30336,양원,4023,4467,2950,2109,1827,2744,37.606596,127.107906,4245.0,2529.5,2285.5,6530.5,9060.0,0.7208057395143488,0,0,0
337,30337,양재(서초구청),36279,153358,44308,45789,105317,48060,37.484147,127.034631,94818.5,45048.5,76688.5,171507.0,216555.5,0.791977114411779,1,1,1
